iteracion,fitness,mejor iteracion,peor iteracion,optimo
1,289,289,43497,253
2,282,282,3804,253
3,278,278,634,253
4,273,273,358,253
5,270,270,291,253
6,268,268,290,253
7,268,268,295,253
8,268,268,294,253
9,268,268,290,253
10,268,268,291,253
11,268,268,297,253
12,268,268,291,253
13,268,268,292,253
14,268,268,290,253
15,268,268,290,253
16,268,268,290,253
17,268,268,293,253
18,268,268,293,253
19,268,268,291,253
20,268,268,293,253
