iteracion,fitness,mejor iteracion,peor iteracion,optimo
1,159,159,20684,138
2,150,150,2164,138
3,147,147,335,138
4,143,143,250,138
5,142,142,163,138
6,142,142,159,138
7,142,142,163,138
8,142,142,166,138
9,142,142,164,138
10,142,142,159,138
11,142,142,163,138
12,142,142,161,138
13,142,142,161,138
14,142,142,161,138
15,142,142,161,138
16,142,142,159,138
17,142,142,162,138
18,142,142,164,138
19,142,142,164,138
20,142,142,159,138
