iteracion,fitness,mejor iteracion,peor iteracion,optimo
1,159,159,20454,138
2,157,157,2160,138
3,146,146,405,138
4,144,144,222,138
5,143,143,218,138
6,142,142,162,138
7,142,142,159,138
8,142,142,164,138
9,142,142,159,138
10,142,142,159,138
11,142,142,160,138
12,142,142,159,138
13,142,142,161,138
14,141,141,160,138
15,141,141,159,138
16,141,141,163,138
17,141,141,160,138
18,141,141,163,138
19,141,141,165,138
20,141,141,159,138
