iteracion,fitness,mejor iteracion,peor iteracion,optimo
1,159,159,21476,138
2,154,154,2365,138
3,145,145,322,138
4,143,143,167,138
5,142,142,159,138
6,142,142,162,138
7,142,142,167,138
8,142,142,163,138
9,142,142,162,138
10,142,142,163,138
11,142,142,160,138
12,142,142,160,138
13,142,142,163,138
14,142,142,159,138
15,142,142,165,138
16,142,142,160,138
17,142,142,162,138
18,142,142,159,138
19,142,142,164,138
20,142,142,160,138
