iteracion,fitness,mejor iteracion,peor iteracion,optimo
1,289,289,43320,253
2,286,286,4512,253
3,276,276,610,253
4,274,274,361,253
5,269,269,297,253
6,268,268,290,253
7,268,268,289,253
8,268,269,289,253
9,268,268,293,253
10,268,268,289,253
11,268,269,294,253
12,268,268,291,253
13,268,268,290,253
14,268,268,293,253
15,268,268,293,253
16,268,268,295,253
17,268,268,293,253
18,268,268,291,253
19,268,268,290,253
20,268,268,291,253
